fecha,producto_id,nombre,categoria,subcategoria,precio_base,es_estrella,unidades_vendidas,precio_venta,ingresos,año,mes,dia_mes,dia_semana,dia_semana_num,trimestre,semana_ano,num_dias_mes,es_fin_semana,es_festivo,es_Black_Friday,es_Cyber_Monday,es_Navidad,es_Ano_Nuevo,es_Verano,es_puente,dias_hasta_fin_mes,dias_hasta_fin_trimestre,dias_hasta_fin_ano,unidades_vendidas_lag1,unidades_vendidas_lag2,unidades_vendidas_lag3,unidades_vendidas_lag4,unidades_vendidas_lag5,unidades_vendidas_lag6,unidades_vendidas_lag7,unidades_vendidas_ma7,descuento_porcentaje,precio_competencia,ratio_precio,nombre_h,categoria_h,subcategoria_h,nombre_h_Adidas Own The Run Jacket,nombre_h_Adidas Own The Run Jacket,nombre_h_Adidas Ultraboost 23,nombre_h_Adidas Ultraboost 23,nombre_h_Asics Gel Nimbus 25,nombre_h_Asics Gel Nimbus 25,nombre_h_Bowflex SelectTech 552,nombre_h_Bowflex SelectTech 552,nombre_h_Columbia Silver Ridge,nombre_h_Columbia Silver Ridge,nombre_h_Decathlon Bandas Elásticas Set,nombre_h_Decathlon Bandas Elásticas Set,nombre_h_Domyos BM900,nombre_h_Domyos BM900,nombre_h_Domyos Kit Mancuernas 20kg,nombre_h_Domyos Kit Mancuernas 20kg,nombre_h_Gaiam Premium Yoga Block,nombre_h_Gaiam Premium Yoga Block,nombre_h_Liforme Yoga Pad,nombre_h_Liforme Yoga Pad,nombre_h_Lotuscrafts Yoga Bolster,nombre_h_Lotuscrafts Yoga Bolster,nombre_h_Manduka PRO Yoga Mat,nombre_h_Manduka PRO Yoga Mat,nombre_h_Merrell Moab 2 GTX,nombre_h_Merrell Moab 2 GTX,nombre_h_New Balance Fresh Foam X 1080v12,nombre_h_New Balance Fresh Foam X 1080v12,nombre_h_Nike Air Zoom Pegasus 40,nombre_h_Nike Air Zoom Pegasus 40,nombre_h_Nike Dri-FIT Miler,nombre_h_Nike Dri-FIT Miler,nombre_h_Puma Velocity Nitro 2,nombre_h_Puma Velocity Nitro 2,nombre_h_Quechua MH500,nombre_h_Quechua MH500,nombre_h_Reebok Floatride Energy 5,nombre_h_Reebok Floatride Energy 5,nombre_h_Reebok Professional Deck,nombre_h_Reebok Professional Deck,nombre_h_Salomon Speedcross 5 GTX,nombre_h_Salomon Speedcross 5 GTX,nombre_h_Sveltus Kettlebell 12kg,nombre_h_Sveltus Kettlebell 12kg,nombre_h_The North Face Borealis,nombre_h_The North Face Borealis,nombre_h_Trek Marlin 7,nombre_h_Trek Marlin 7,categoria_h_Fitness,categoria_h_Fitness,categoria_h_Outdoor,categoria_h_Outdoor,categoria_h_Running,categoria_h_Running,categoria_h_Wellness,categoria_h_Wellness,subcategoria_h_Banco Gimnasio,subcategoria_h_Banco Gimnasio,subcategoria_h_Bandas Elásticas,subcategoria_h_Bandas Elásticas,subcategoria_h_Bicicleta Montaña,subcategoria_h_Bicicleta Montaña,subcategoria_h_Bloque Yoga,subcategoria_h_Bloque Yoga,subcategoria_h_Cojín Yoga,subcategoria_h_Cojín Yoga,subcategoria_h_Esterilla Fitness,subcategoria_h_Esterilla Fitness,subcategoria_h_Esterilla Yoga,subcategoria_h_Esterilla Yoga,subcategoria_h_Mancuernas Ajustables,subcategoria_h_Mancuernas Ajustables,subcategoria_h_Mochila Trekking,subcategoria_h_Mochila Trekking,subcategoria_h_Pesa Rusa,subcategoria_h_Pesa Rusa,subcategoria_h_Pesas Casa,subcategoria_h_Pesas Casa,subcategoria_h_Rodillera Yoga,subcategoria_h_Rodillera Yoga,subcategoria_h_Ropa Montaña,subcategoria_h_Ropa Montaña,subcategoria_h_Ropa Running,subcategoria_h_Ropa Running,subcategoria_h_Zapatillas Running,subcategoria_h_Zapatillas Running,subcategoria_h_Zapatillas Trail,subcategoria_h_Zapatillas Trail
2025-11-06,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,,108.15,,2025,11,6,Thursday,3,4,45,30,0,0,0,0,0,0,0,0,24,55,55,,,,,,2.0,4.0,3.0,-1.6818181818181768,,,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1
2025-11-07,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,,110.74,,2025,11,7,Friday,4,4,45,30,0,0,0,0,0,0,0,0,23,54,54,,,,,,,2.0,2.0,0.6727272727272681,,,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1
2025-11-08,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,,110.6,,2025,11,8,Saturday,5,4,45,30,1,0,0,0,0,0,0,0,22,53,53,,,,,,,,,0.5454545454545403,,,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1
2025-11-09,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,,111.64,,2025,11,9,Sunday,6,4,45,30,1,0,0,0,0,0,0,0,21,52,52,,,,,,,,,1.4909090909090914,,,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1
2025-11-10,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,,107.85,,2025,11,10,Monday,0,4,46,30,0,0,0,0,0,0,0,0,20,51,51,,,,,,,,,-1.95454545454546,,,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1
2025-11-11,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,,109.94,,2025,11,11,Tuesday,1,4,46,30,0,0,0,0,0,0,0,0,19,50,50,,,,,,,,,-0.05454545454545661,,,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1
2025-11-12,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,,109.31,,2025,11,12,Wednesday,2,4,46,30,0,0,0,0,0,0,0,0,18,49,49,,,,,,,,,-0.6272727272727252,,,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1
2025-11-13,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,,111.52,,2025,11,13,Thursday,3,4,46,30,0,0,0,0,0,0,0,0,17,48,48,,,,,,,,,1.381818181818178,,,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1
2025-11-14,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,,109.15,,2025,11,14,Friday,4,4,46,30,0,0,0,0,0,0,0,0,16,47,47,,,,,,,,,-0.7727272727272676,,,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1
2025-11-15,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,,111.31,,2025,11,15,Saturday,5,4,46,30,1,0,0,0,0,0,0,0,15,46,46,,,,,,,,,1.190909090909093,,,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1
2025-11-16,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,,109.2,,2025,11,16,Sunday,6,4,46,30,1,0,0,0,0,0,0,0,14,45,45,,,,,,,,,-0.7272727272727246,,,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1
2025-11-17,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,,110.44,,2025,11,17,Monday,0,4,47,30,0,0,0,0,0,0,0,0,13,44,44,,,,,,,,,0.3999999999999979,,,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1
2025-11-18,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,,109.69,,2025,11,18,Tuesday,1,4,47,30,0,0,0,0,0,0,0,0,12,43,43,,,,,,,,,-0.2818181818181839,,,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1
2025-11-19,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,,107.91,,2025,11,19,Wednesday,2,4,47,30,0,0,0,0,0,0,0,0,11,42,42,,,,,,,,,-1.900000000000003,,,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1
2025-11-20,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,,109.6,,2025,11,20,Thursday,3,4,47,30,0,0,0,0,0,0,0,0,10,41,41,,,,,,,,,-0.3636363636363688,,,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1
2025-11-21,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,,110.47,,2025,11,21,Friday,4,4,47,30,0,0,0,0,0,0,0,0,9,40,40,,,,,,,,,0.42727272727272625,,,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1
2025-11-22,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,,110.83,,2025,11,22,Saturday,5,4,47,30,1,0,0,0,0,0,0,0,8,39,39,,,,,,,,,0.754545454545453,,,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1
2025-11-23,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,,107.92,,2025,11,23,Sunday,6,4,47,30,1,0,0,0,0,0,0,0,7,38,38,,,,,,,,,-1.8909090909090893,,,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1
2025-11-24,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,,107.94,,2025,11,24,Monday,0,4,48,30,0,0,0,0,0,0,0,0,6,37,37,,,,,,,,,-1.8727272727272748,,,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1
2025-11-25,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,,107.9,,2025,11,25,Tuesday,1,4,48,30,0,0,0,0,0,0,0,0,5,36,36,,,,,,,,,-1.909090909090904,,,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1
2025-11-26,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,,108.31,,2025,11,26,Wednesday,2,4,48,30,0,0,0,0,0,0,0,0,4,35,35,,,,,,,,,-1.5363636363636344,,,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1
2025-11-27,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,,111.71,,2025,11,27,Thursday,3,4,48,30,0,0,0,0,0,0,0,0,3,34,34,,,,,,,,,1.554545454545449,,,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1
2025-11-28,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,,93.5,,2025,11,28,Friday,4,4,48,30,0,0,1,0,0,0,0,0,2,33,33,,,,,,,,,-15.0,,,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1
2025-11-29,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,,110.18,,2025,11,29,Saturday,5,4,48,30,1,0,0,0,0,0,0,0,1,32,32,,,,,,,,,0.16363636363636982,,,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1
2025-11-30,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,,109.74,,2025,11,30,Sunday,6,4,48,30,1,0,0,0,0,0,0,0,0,31,31,,,,,,,,,-0.23636363636364102,,,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1
2025-11-01,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,,80.84,,2025,11,1,Saturday,5,4,44,30,1,1,0,0,0,0,0,0,29,60,60,3.0,2.0,6.0,2.0,4.0,3.0,1.0,3.0,1.0500000000000043,,,Quechua MH500,Outdoor,Ropa Montaña,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0
2025-11-02,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,,79.98,,2025,11,2,Sunday,6,4,44,30,1,0,0,0,0,0,0,0,28,59,59,,3.0,2.0,6.0,2.0,4.0,3.0,3.3333333333333335,-0.024999999999995023,,,Quechua MH500,Outdoor,Ropa Montaña,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0
2025-11-03,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,,81.05,,2025,11,3,Monday,0,4,45,30,0,0,0,0,0,0,0,0,27,58,58,,,3.0,2.0,6.0,2.0,4.0,3.4,1.3124999999999964,,,Quechua MH500,Outdoor,Ropa Montaña,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0
2025-11-04,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,,81.46,,2025,11,4,Tuesday,1,4,45,30,0,0,0,0,0,0,0,0,26,57,57,,,,3.0,2.0,6.0,2.0,3.25,1.8249999999999922,,,Quechua MH500,Outdoor,Ropa Montaña,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0
2025-11-05,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,,81.11,,2025,11,5,Wednesday,2,4,45,30,0,0,0,0,0,0,0,0,25,56,56,,,,,3.0,2.0,6.0,3.6666666666666665,1.3874999999999993,,,Quechua MH500,Outdoor,Ropa Montaña,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0
2025-11-06,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,,80.03,,2025,11,6,Thursday,3,4,45,30,0,0,0,0,0,0,0,0,24,55,55,,,,,,3.0,2.0,2.5,0.03750000000000142,,,Quechua MH500,Outdoor,Ropa Montaña,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0
2025-11-07,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,,80.6,,2025,11,7,Friday,4,4,45,30,0,0,0,0,0,0,0,0,23,54,54,,,,,,,3.0,3.0,0.7499999999999929,,,Quechua MH500,Outdoor,Ropa Montaña,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0
2025-11-08,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,,78.83,,2025,11,8,Saturday,5,4,45,30,1,0,0,0,0,0,0,0,22,53,53,,,,,,,,,-1.4625000000000021,,,Quechua MH500,Outdoor,Ropa Montaña,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0
2025-11-09,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,,79.07,,2025,11,9,Sunday,6,4,45,30,1,0,0,0,0,0,0,0,21,52,52,,,,,,,,,-1.1625000000000085,,,Quechua MH500,Outdoor,Ropa Montaña,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0
2025-11-10,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,,78.45,,2025,11,10,Monday,0,4,46,30,0,0,0,0,0,0,0,0,20,51,51,,,,,,,,,-1.9374999999999964,,,Quechua MH500,Outdoor,Ropa Montaña,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0
2025-11-11,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,,80.81,,2025,11,11,Tuesday,1,4,46,30,0,0,0,0,0,0,0,0,19,50,50,,,,,,,,,1.0125000000000028,,,Quechua MH500,Outdoor,Ropa Montaña,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0
2025-11-12,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,,80.85,,2025,11,12,Wednesday,2,4,46,30,0,0,0,0,0,0,0,0,18,49,49,,,,,,,,,1.062499999999993,,,Quechua MH500,Outdoor,Ropa Montaña,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0
2025-11-13,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,,78.65,,2025,11,13,Thursday,3,4,46,30,0,0,0,0,0,0,0,0,17,48,48,,,,,,,,,-1.687499999999993,,,Quechua MH500,Outdoor,Ropa Montaña,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0
2025-11-14,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,,78.61,,2025,11,14,Friday,4,4,46,30,0,0,0,0,0,0,0,0,16,47,47,,,,,,,,,-1.737500000000001,,,Quechua MH500,Outdoor,Ropa Montaña,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0
2025-11-15,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,,78.65,,2025,11,15,Saturday,5,4,46,30,1,0,0,0,0,0,0,0,15,46,46,,,,,,,,,-1.687499999999993,,,Quechua MH500,Outdoor,Ropa Montaña,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0
2025-11-16,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,,80.66,,2025,11,16,Sunday,6,4,46,30,1,0,0,0,0,0,0,0,14,45,45,,,,,,,,,0.8249999999999957,,,Quechua MH500,Outdoor,Ropa Montaña,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0
2025-11-17,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,,80.97,,2025,11,17,Monday,0,4,47,30,0,0,0,0,0,0,0,0,13,44,44,,,,,,,,,1.2124999999999986,,,Quechua MH500,Outdoor,Ropa Montaña,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0
2025-11-18,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,,81.3,,2025,11,18,Tuesday,1,4,47,30,0,0,0,0,0,0,0,0,12,43,43,,,,,,,,,1.6249999999999967,,,Quechua MH500,Outdoor,Ropa Montaña,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0
2025-11-19,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,,81.53,,2025,11,19,Wednesday,2,4,47,30,0,0,0,0,0,0,0,0,11,42,42,,,,,,,,,1.9125000000000014,,,Quechua MH500,Outdoor,Ropa Montaña,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0
